id,username,created_at,lng,lat,text
1.51768E+18,_shurik3n_,Sat Apr 23 01:26:23 +0000 2022,121.010803,14.483414,we sing along with songs we're not supposed to sing just because we're sad 😞
1.51768E+18,6ftarkie,Sat Apr 23 01:26:34 +0000 2022,121.0311415,14.7108935,i cant attend lang din po kasi for today's rally...HAPPY BIRTHDAY DAY VP LENI!!!! 💕💕💕💕THANK YOU SO MUCH… https://t.co/8ndLgrSEYr
1.51768E+18,DonaldDakz,Sat Apr 23 01:26:35 +0000 2022,121.082345,14.5833065,Birthday? Dapat may Party Hats heheheSee you later and Happy Birthday @lenirobredo !#ArawNa10Ito #PasayIsPink… https://t.co/9K5gxXq77I
1.51768E+18,mariagrasya_,Sat Apr 23 01:26:41 +0000 2022,121.108852,14.188623,Grabe goosebumps
1.51768E+18,BhenAguihon,Sat Apr 23 01:27:04 +0000 2022,124.855753,10.1933105,@jaynormousse @crispytoeat @hanijulien Community journalism. Chareng.
1.51768E+18,CHIJAAAAY,Sat Apr 23 01:27:06 +0000 2022,121.104887,14.646971,Sleepy 😴
1.51768E+18,KapitanJanre,Sat Apr 23 01:27:10 +0000 2022,121.0903735,14.278017,Superbecks. https://t.co/y5bw8eHhqU
1.51768E+18,karimiiiiiiiii,Sat Apr 23 01:27:14 +0000 2022,120.9304795,14.3994195,21 days
